,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice
53,5ef78fbdce2f7f58fcd0a8ce,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282493532.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,6.0,10,2,place red above that blue left tile,15692,159363,chatMessage,False
54,5ef78fcbce2f7f58fcd0a8d7,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282507718.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,6.0,12,2,place another red above that one,8204,173547,chatMessage,False
55,5ef78fdece2f7f58fcd0a8e5,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282526648.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,C,6.0,14,2,place a blue above that one going rightward,13073,192474,chatMessage,False
56,5ef78ff5ce2f7f58fcd0a8f3,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282549625.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,0,2,place blue 1 to the right of left,10536,10536,chatMessage,False
57,5ef79008ce2f7f58fcd0a8ff,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282568517.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,2,2,place another one next to that,8024,29424,chatMessage,False
58,5ef79036ce2f7f58fcd0a921,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282614353.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,4,2,place a red above the first blues left most tile,27250,75265,chatMessage,False
59,5ef79044ce2f7f58fcd0a92b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282628307.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,6,2,place another red above that one,9076,89220,chatMessage,False
60,5ef7906ece2f7f58fcd0a940,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282670529.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,8,2,place a red 1 to the left of the far right,19206,131443,chatMessage,False
61,5ef7908ece2f7f58fcd0a94b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282702351.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,10,2,place a blues right tile above the red going leftward,22902,163261,chatMessage,False
62,5ef7909ece2f7f58fcd0a952,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282718163.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,12,2,place another blue next to that blue,8213,179076,chatMessage,False
63,5ef790c5ce2f7f58fcd0a95f,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282757682.0,32EYX73OY49GNJOD0YLK3713S84RUF,L,Pi,7.0,14,2,place another blue on same level as the first blue,33872,218591,chatMessage,False
64,5ef790e0ce2f7f58fcd0a968,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282784695.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,0,2,place blue 2 to the right of left,17411,17411,chatMessage,False
65,5ef790f3ce2f7f58fcd0a96e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282803085.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,2,2,place red above blues left most tile,10300,35797,chatMessage,False
66,5ef79107ce2f7f58fcd0a975,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282823349.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,4,2,place red above that red,5882,56065,chatMessage,False
67,5ef7911dce2f7f58fcd0a97c,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282845138.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,6,2,place blues left tile above red going right,16337,77845,chatMessage,False
68,5ef79133ce2f7f58fcd0a97e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282867034.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,8,2,place a red 1 to the left  of right side,14194,99748,chatMessage,False
69,5ef79145ce2f7f58fcd0a980,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282885659.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,10,2,place a blue above the red going leftward,12335,118370,chatMessage,False
70,5ef79160ce2f7f58fcd0a982,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282912471.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,12,2,place a red 2 to the left of the first red,21734,145187,chatMessage,False
71,5ef7918cce2f7f58fcd0a986,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282956952.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,Pi,8.0,14,2,place a blues left tile above the red that you just placed connecting to other blue,32219,189668,chatMessage,False
72,5ef791a6ce2f7f58fcd0a989,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593282982666.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,0,3,place a red 1 to the right of left side,16528,16528,chatMessage,False
73,5ef791c3ce2f7f58fcd0a98b,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283011093.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,2,3,place a blues left tile above that red,15885,44958,chatMessage,False
74,5ef791e0ce2f7f58fcd0a98d,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283040264.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,4,3,place a red tile 2 to the right of the first red ,21883,74130,chatMessage,False
75,5ef791f4ce2f7f58fcd0a98f,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283060483.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,6,3,place a blue above that red connecting to the other blue,12342,94350,chatMessage,False
76,5ef7920cce2f7f58fcd0a991,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283084386.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,8,3,place a blue 2 to the left on the far right,17141,118252,chatMessage,False
77,5ef79224ce2f7f58fcd0a993,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283108354.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,10,3,place a red on the blues left most tile that you just placed,16371,142217,chatMessage,False
78,5ef7923ace2f7f58fcd0a995,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283130753.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,12,3,place a red above that one,7882,164619,chatMessage,False
79,5ef79261ce2f7f58fcd0a997,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283169187.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,C,9.0,14,3,place a blue above that red going rightward ,19435,203060,chatMessage,False
80,5ef79278ce2f7f58fcd0a99a,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283192895.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,0,3,place a red 1 to the right of left side,14228,14228,chatMessage,False
81,5ef7928bce2f7f58fcd0a99c,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283211555.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,2,3,place a blue above that going rightward,11992,32887,chatMessage,False
82,5ef7929cce2f7f58fcd0a99e,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283228642.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,4,3,place a red 2 to the right of the first red,11342,49963,chatMessage,False
83,5ef792afce2f7f58fcd0a9a0,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283247961.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,6,3,place another blue above that red connecting to the other blue,12536,69295,chatMessage,False
84,5ef792bfce2f7f58fcd0a9a2,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283263921.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,8,3,place a blue 1 to the left of the right side,11554,85254,chatMessage,False
85,5ef792d5ce2f7f58fcd0a9a4,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283285014.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,10,3,place another blue next to that one going left,14312,106349,chatMessage,False
86,5ef792e7ce2f7f58fcd0a9a6,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283303102.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,12,3,place a red above that blues left most tile,11874,124438,chatMessage,False
87,5ef792f8ce2f7f58fcd0a9a8,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283320178.0,32EYX73OY49GNJOD0YLK3713S84RUF,Pi,L,10.0,14,3,place another ed above that one,7912,141514,chatMessage,False
88,5ef7930fce2f7f58fcd0a9ab,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283343089.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,0,3,place a blue 2 to the right of left side ,13568,13568,chatMessage,False
89,5ef79322ce2f7f58fcd0a9ad,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283362199.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,2,3,place a red above that blues left most tile ,11265,32679,chatMessage,False
90,5ef7932ece2f7f58fcd0a9af,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283374605.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,4,3,place another red above that one,7477,45084,chatMessage,False
91,5ef7933dce2f7f58fcd0a9b1,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283389525.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,6,3,place a blue above that red going rightward,10445,59991,chatMessage,False
92,5ef7934fce2f7f58fcd0a9b3,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283407540.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,8,3,place a blue 1 to the left of right side,12871,78018,chatMessage,False
93,5ef79362ce2f7f58fcd0a9b5,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283426581.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,10,3,place another blue next to that one going leftward,13693,97062,chatMessage,False
94,5ef79378ce2f7f58fcd0a9b7,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283448600.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,12,3,place a red above that blues left most tile,17216,119080,chatMessage,False
95,5ef79386ce2f7f58fcd0a9b9,pilot0,2391-2f396ec8-517f-4681-b366-51f930bcac22,1593283462142.0,32EYX73OY49GNJOD0YLK3713S84RUF,C,L,11.0,14,3,place another red above that one,7608,132625,chatMessage,False
0,5ef783dfce2f7f58fcd0a35d,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279455711.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,,0,practice,red blocks sideways,25329,25329,chatMessage,True
1,5ef78400ce2f7f58fcd0a364,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279488057.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,,2,practice,one pair sideways the other vertical,16606,57674,chatMessage,True
2,5ef78423ce2f7f58fcd0a36c,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279523391.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,,4,practice,red block horizontal blue block vertical,20590,93006,chatMessage,True
3,5ef78454ce2f7f58fcd0a37a,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279572091.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,,0,practice,red blocks horizontal blue blocks vertical,24094,24094,chatMessage,True
4,5ef7848bce2f7f58fcd0a389,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279627573.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,horizontal,vertical,,0,practice,"one pair of blocks horizontal, start on the third grid, other pair fourth grid from the right vertic",30462,30462,chatMessage,True
5,5ef784bcce2f7f58fcd0a396,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279676900.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,0,0,start second grid from left 5 vertical,27740,27740,chatMessage,False
6,5ef784dece2f7f58fcd0a3a2,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279710694.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,2,0,place three blocks on top of those two,10291,61533,chatMessage,False
7,5ef784f7ce2f7f58fcd0a3a9,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279735071.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,4,0,one more block on top,6601,85912,chatMessage,False
8,5ef78510ce2f7f58fcd0a3b0,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279760401.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,6,0,next to vertical column place three horizontal,13988,111241,chatMessage,False
9,5ef78524ce2f7f58fcd0a3b6,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279780077.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,8,0,one more horizontal block,10032,130917,chatMessage,False
10,5ef78542ce2f7f58fcd0a3bd,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279810793.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,10,0,"next configuration start third grid from right, place one block",24234,161633,chatMessage,False
11,5ef7856fce2f7f58fcd0a3c5,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279855856.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,0.0,12,0,to the left of one block place vertical column of 6 blocks,30751,206697,chatMessage,False
12,5ef78597ce2f7f58fcd0a3d1,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279895419.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,0,0,3rd grid from left start horizontal two blocks,22169,22169,chatMessage,False
13,5ef785b1ce2f7f58fcd0a3d7,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279921802.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,2,0,starting on top 3rd grid place 5 vertical blocks,17507,48552,chatMessage,False
14,5ef785c9ce2f7f58fcd0a3de,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279945143.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,4,0,on top of thatplace 2 horizontal blocks,13025,71895,chatMessage,False
15,5ef785e2ce2f7f58fcd0a3e6,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279970899.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,6,0,"next configuration start 2nd grid from right, place vertical 3 blocks",20348,97649,chatMessage,False
16,5ef785ffce2f7f58fcd0a3ed,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593279999235.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,8,0,on top of those two place horizontal 4 blocks going left,12000,125985,chatMessage,False
17,5ef78624ce2f7f58fcd0a3fb,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280036967.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,10,0,two more to the left of those two horizontal,8909,163717,chatMessage,False
18,5ef78648ce2f7f58fcd0a408,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280072330.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,12,0,"wrong placement, need to be connected to two horizontal already ( to the left)",23624,199080,chatMessage,False
19,5ef78675ce2f7f58fcd0a416,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280117574.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,1.0,14,0,place two more horizontal blocks to the left of the blocks already horzintal,31548,244325,chatMessage,False
20,5ef78691ce2f7f58fcd0a422,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280145814.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2.0,0,0,start 2nd grid from left 5 vertical blocks,15578,15578,chatMessage,False
21,5ef786a1ce2f7f58fcd0a430,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280161478.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2.0,2,0,one more on top of that,5992,31242,chatMessage,False
22,5ef786bcce2f7f58fcd0a43b,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280188417.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2.0,4,0,to immediate bottom right place 3 horizontal blocks,22861,58180,chatMessage,False
23,5ef786dbce2f7f58fcd0a449,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280219981.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2.0,6,0,next configuration start 2nd from right place 3 vertical blocks,23348,89745,chatMessage,False
24,5ef78701ce2f7f58fcd0a461,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280257484.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,2.0,8,0,to the left of that place 3 horizontal blocks (start to the left of top vertical block),29544,127247,chatMessage,False
25,5ef78732ce2f7f58fcd0a478,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280306793.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,0,1,start 2nd grid from left 3 vertical blocks,22710,22710,chatMessage,False
26,5ef78755ce2f7f58fcd0a489,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280341337.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,2,1,to the right place 3 horizontal blocks ( need to place them directly to the right of top block),24851,57253,chatMessage,False
27,5ef78783ce2f7f58fcd0a4a3,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280387600.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,4,1,"wrong placement, put them next to top vertical block not at bottom of grid",26680,103516,chatMessage,False
28,5ef787aece2f7f58fcd0a4bf,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280430832.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,6,1,3 horizontal blocks starting 3rd row next to vertical column,36612,146749,chatMessage,False
29,5ef787cbce2f7f58fcd0a4d4,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280459130.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,8,1,3 vertical blocks next to that,14381,175047,chatMessage,False
30,5ef787dbce2f7f58fcd0a4e3,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280475891.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,3.0,10,1,two vertical blocks to right,9625,191808,chatMessage,False
31,5ef787fdce2f7f58fcd0a500,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280509843.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4.0,0,1,"lets try again, same configuration as last time~~~ 3 vertical blocks 2nd grid from left",26419,26419,chatMessage,False
32,5ef78834ce2f7f58fcd0a52a,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280564565.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4.0,2,1,DO NOT DO WHAT YOU DID LAST TIME~~~ place 3 horizontal blocks directly next to 3rd top block,35369,81141,chatMessage,False
33,5ef78865ce2f7f58fcd0a554,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280613885.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4.0,4,1,WRONG~~~ i said next to not on top of~~~ place 3 horizontal blocks to the right of 3rd top block,24144,130460,chatMessage,False
34,5ef7889dce2f7f58fcd0a57b,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280669250.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4.0,6,1,are you reading what i am writing? 3rd row place 3 horizontal next to vertical block,35272,185826,chatMessage,False
35,5ef788cece2f7f58fcd0a5a1,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280718008.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,4.0,8,1,"i said next to top vertical block, blahhhhh~~~ on top of that place 2 vertical blocks",25103,234584,chatMessage,False
36,5ef788f2ce2f7f58fcd0a5bc,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280754114.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5.0,0,1,3rd grid from left 6 vertical blocks,21411,21411,chatMessage,False
37,5ef78927ce2f7f58fcd0a5e4,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280807316.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5.0,2,1,PLEASE READ CAREFULLY~~~ next to the 6th block place one block directly next to it horizontally on rig,33285,74612,chatMessage,False
38,5ef78960ce2f7f58fcd0a60f,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280864726.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5.0,4,1,on bottom of vertical block place one horizontal to right,27397,132021,chatMessage,False
39,5ef7898bce2f7f58fcd0a62a,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280907747.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5.0,6,1,next configuration place 4 horizontal blocks starting second grid from right,32392,175042,chatMessage,False
40,5ef7899cce2f7f58fcd0a633,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280924004.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,5.0,8,1,i said HORIZONTAL  not vertical,7544,191300,chatMessage,False
41,5ef789d1ce2f7f58fcd0a64d,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593280977798.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,Pi,6.0,0,2,honestly i give up~~~ this bonus is not worth it~~~ do what you want,41034,41034,chatMessage,False
42,5ef789f3ce2f7f58fcd0a66c,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281011103.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,Pi,7.0,0,2,keep goingggggg,7767,7767,chatMessage,False
43,5ef78a09ce2f7f58fcd0a684,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281033558.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,L,C,8.0,0,2,morreeeeee,4700,4700,chatMessage,False
44,5ef78a1fce2f7f58fcd0a699,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281055806.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,C,L,9.0,0,3,go crazyyyyyy,4223,4223,chatMessage,False
45,5ef78a3cce2f7f58fcd0a6b1,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281084434.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,C,10.0,0,3,if you build it they will come,7378,7378,chatMessage,False
46,5ef78a57ce2f7f58fcd0a6c3,pilot0,2461-b9a83dc7-d6fc-4939-a889-9d4739a87dc6,1593281111472.0,338JKRMM2AZJJGWCYOSZP2N3YWEHAW,Pi,L,11.0,0,3,i'm so proud,4210,4210,chatMessage,False
0,5ef783d5ce2f7f58fcd0a35c,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279445822.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,vertical,horizontal,,0,practice,Place red block directly to the left of the left tick mark~~~ Place blue in middle of right tick~~~,53556,53556,chatMessage,True
1,5ef78425ce2f7f58fcd0a36d,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279525373.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,Pi,0.0,0,0,Place blue in middle of left tick~~~ Stack 2 reds on top of the left side of the blue block ,51971,51971,chatMessage,False
2,5ef78451ce2f7f58fcd0a379,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279569102.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,Pi,0.0,2,0,"Place blue block on top of the red you just placed so it looks like an elongated ""C~~~""
",22802,95717,chatMessage,False
3,5ef7847bce2f7f58fcd0a385,pilot0,3224-ea79f879-98a3-43a8-8976-f941c8b8790d,1593279611012.0,3VHP9MDGRRKNYZ24NC0QSC1EIKMCFV,C,Pi,0.0,4,0,Place red block two spaces from the right red tick~~~ This means there's 1 empty space to the tick,34751,137622,chatMessage,False
